reviewId,author_name,rating,reviewTitle,review_text,date,care_type,URL,Property Name,Property Address,City,State,Zip Code,Category
1197504,Joyce,5.0,Serenity Manor offers excellant care for your loved one,"I cannot say enough good things about Serenity Manor. [Removed], the owner is a wonderful person. She is absolutely meticulous about a clean, safe environment and her attention to detail is very good.  She has a background in senior care and decided to develop her own foster care facility. She designed the new  home herself specifically for the purpose.  She has put so much thought and effort into meeting to the needs of the people she is helping. She's very dedicated, knowledgeable and invested in making her residents comfortable. The food is good and healthy, and [Removed] they are very interested in accommodating the residents' individual needs. She also has several  activity programs put together to keep the residents stimulated. I would highly recommend Serenity Manor.",2017-11-20T17:54:56.000Z,Residential Care Home,https://www.aplaceformom.com/community/serenity-manor-of-canton-1408271,Serenity Manor of Canton,"48410 Gyde Rd, Canton, MI 48187",livonia,michigan,48187,care-homes
1056378,Daughter,5.0,I'm Really Impressed!,I'm really impressed with Scarlet Oaks. We did a lot of research and this was definitely the best value. My parents are in independent living so they don't get a lot of care besides the meals. As far as I know those are good. I'm not sure about the housekeeping - I know my mom does her own laundry. They have plenty of activities. We just went to a Halloween spook-tacular event last Friday. I can't think of anything I would ask them improve on. I'm really impressed with the place.,2013-10-28T20:30:14.000Z,Independent Living,https://www.aplaceformom.com/community/scarlet-oaks-retirement-84872,Scarlet Oaks Retirement,"440 Lafayette Avenue, Cincinnati, OH 45220",cincinnati,ohio,45220,nursing-homes
1388862,Anonymous P,1.0,Bad Leadership,This assisted living home is an utter chaos and the people living there are suffering. The executive Director is a monster. She ran off the old executive Director and propped herself up for the position. She ran off the chef who really cared about the people. The next chef left after working two days because she is such a monster. The food is in chaos and the people hate it.  She ran off the medical Director who was working hard and doing a good job. She over works people and then yells and screams at them. I would not go there for anything.,2022-10-07T23:47:21.000Z,Assisted Living,https://www.aplaceformom.com/community/waneka-park-assisted-living-93648,Waneka Park Assisted Living,"225 Waneka Pkwy, Lafayette, CO 80026",boulder,colorado,80026,independent-living
1353237,Josina v,5.0,a wonderful experience,"My husband stayed at Atria Stamford for a month and could not stop talking about how wonderful it was and how nice the staff was, in particular the Community Sales Director who was our initial contact and who made it all happen.  The facilities are  outstanding - more like a hotel than a retirement home, and the daily activities have something for everybody.  My husband is looking forward already to the next time that he can stay there!  It gave me great comfort to know that he was taken care of so well while I traveled and visited family.",2022-01-01T18:06:19.000Z,Assisted Living,https://www.aplaceformom.com/community/atria-stamford-61311,Atria Stamford,"77 3rd Street, Stamford, CT 06905",stamford,connecticut,6905,nursing-homes
1216944,Anonymous,4.5,,"The staff at Sweetbriar Villa is very caring and loving. The facility is a good size, 30-40 residents, so everyone knows each other. It is located in a quiet, pretty neighborhood. The cost is comparable to other facilities in Eugene/Springfield.",2020-09-25T16:49:21.000Z,Memory Care,https://www.aplaceformom.com/community/sweetbriar-villa-60217,Sweetbriar Villa,"6135 E Street, Springfield, OR 97478",eugene,oregon,97478,independent-living
1497724,Janice V,4.0,Decent Place to Live,"Comment on activities: is like so many other facilities that have a high level of attrition with activities director. We do like the director is a good, Christian man. They also do have several biblical activities. One last good information for this is they are the only facility (assisted living) in Washington county.",2024-10-10T20:07:45.000Z,Assisted Living,https://www.aplaceformom.com/community/azalea-commons-of-springdale-1394498,Azalea Commons of Springdale,"2175 Orchard St, Springdale, AR 72764",fayetteville,arkansas,72764,nursing-homes
1338369,anonymous,5.0,Tour of Vitalia,"Vitalia Rockside is a beautiful facility. If it was up to me, I would have had my mom come here but she just thought it was too big.",2021-09-28T14:12:45.000Z,Independent Living,https://www.aplaceformom.com/community/vitalia-rockside-1438398,Vitalia Rockside,"6100 Lombardo Center, Seven Hills, OH 44131",cleveland,ohio,44131,nursing-homes
1124291,A Place For Mom Customer,3.0,Offers 3 levels of care allowing 'agi...,"Offers 3 levels of care allowing 'aging in place'. Has memory loss care too. All inclusive - housekeeping, laundry, 3 meals, transportation, etc. ",2012-12-27T16:01:14.000Z,Memory Care,https://www.aplaceformom.com/community/brookdale-west-hartford-95099,Brookdale West Hartford,"22 Simsbury Road, West Hartford, CT 06117",west-hartford,connecticut,6117,nursing-homes
1071169,Anonymous,5.0,Maristone is the Best!,"I needed to find an assisted living facility for my 99 year old mom, as I could no longer care for her in my home. Mary [Removed] was magnificent in helping me to get Mom placed. Maristone has truly fit the bill, and I feel it is the right place for her. I like it because it is small, and all of the staff gets to know the residents quickly. When the receptionist, office staff, housekeepers, and even the plant supervisor all know the residents, one can be sure this is a staff who truly cares! There are many activities to participate in, and Judy does a great job of trying to get the residents involved. My mom has only been there a short time but is adapting quite well. The therapy that is in house is wonderful, and with her advanced age, Mom is making great progress. The goal of the entire staff is to keep the residents as independent as possible and let them have dignity. It is wonderful to not have to worry about Mom getting good care and to have the stress removed of having to care for her in my home. I love that there are actual nurses on staff, and they definitely know what is going on with their residents. I love that there is a NP who visits the facility weekly and is in communication with the staff about the residents' health care needs. I truly could not have found a better facility to place Mom, and thanks also go to Liz [Removed] at a Place for Mom, who was able to help me start the search for placement!",2016-07-29T22:12:27.000Z,Memory Care,https://www.aplaceformom.com/community/maristone-of-franklin-1331078,Maristone of Franklin,"347 Riverside Dr, Franklin, TN 37064",franklin,tennessee,37064,nursing-homes
1184145,Anonymous,2.0,Review of Washington Center ,"I like it better than the last center, it's a bright and cheerier atmosphere here. The building itself I like, everything else isn't good. My loved one says she hates the food. She doesn't feel like she's getting much attention for therapy. They weren't rude, but they weren't friendly. They all seemed very busy and overworked. I haven't heard a thing from anyone, nor has any of her family. There has been no proactive communication.",2019-11-19T02:17:15.000Z,Nursing Home,https://www.aplaceformom.com/community/washington-center-74874,Washington Center,"4573 State Route 40, Argyle, NY 12809",manchester-center,vermont,12809,nursing-homes
1113712,Fred S. ,4.0,I think they do everything near perfect. ,"The food is an absolute 5+, it is fabulous, they have a great chef and they are always catering to her taste. I eat there whenever I can. They do offer activities but she doesn't participate in them much. They were extremely open in presenting themselves when we first visited. They insisted we have lunch with them, so we knew the food was good right away. The salespeople were lovely and straightforward and easy to deal with. They are extremely thorough and caring. I think they do everything near perfect. They've really got their act together.",2014-01-23T18:25:40.000Z,Memory Care,https://www.aplaceformom.com/community/belmont-village-oak-park-89541,Belmont Village Oak Park,"1035 Madison Street, Oak Park, IL 60302",chicago,illinois,60302,nursing-homes
1055298,Son,3.0,Understaffed,Belmont has quite the cuisine but they don't have the care that we needed. Their response time was horrible as far as responding to when we would pull the little pull chains to call a caregiver. We waited as long as 35 minutes one time and other times we waited 20 minutes when my father would be laying on the floor. So that response time was pretty bad and I think it had mostly to do with the lack of caregivers. They were understaffed.,2013-10-17T22:43:16.000Z,Memory Care,https://www.aplaceformom.com/community/belmont-village-sunnyvale-96572,Belmont Village Sunnyvale,"1039 East El Camino Real, Sunnyvale, CA 94087",san-jose,california,94087,nursing-homes
1112627,annette b,5.0,Best Assisted Living Community Ever!,I am so impressed with this community.  They treat residents as if they were their own family members.  I have recommended a couple of my best friends relatives who have raving reviews and have had nothing but positive things to say about Fairfield Place.  Keep up the good work!,2020-10-15T18:17:15.000Z,Assisted Living,https://www.aplaceformom.com/community/trustwell-living-at-fairfield-place-72627,Trustwell Living at Fairfield Place,"2357 Mack Road, Fairfield, OH 45014",cincinnati,ohio,45014,nursing-homes
1200373,Anonymous,5.0,Review of Serenity Transitional Care,"I think it's a great place. Let's just say everyone smiles, everyone is polite, and everybody treats everybody very nicely. I think the nursing care is great here. I think they have a good crew overall is the best way to put it. I think they do a fairly good job of keeping it clean. There is always someone cleaning.",2019-08-29T22:04:06.000Z,Nursing Home,https://www.aplaceformom.com/community/serenity-transitional-care-1437327,Serenity Transitional Care,"1134 Cheney Dr W, Twin Falls, ID 83301",twin-falls,idaho,83301,nursing-homes
